participant_id,start_date,end_date,batch,duration,qualtrics_duration,group_id,partner_choice,public_private,unique_group_id,participant_role,dg_total,dg_a_gen_transfer,dg_a1_transfer,dg_a2_transfer,dg_payoff,tg_partner_choice,tg_total,tg_c_transfer,tg_c_transfer_x3,tg_c_keep,tg_a_return,tg_payoff,dgtg_payoff,complete,total_bonus,age,gender,gender_7_text,race_ethnicity,dg_a_transfer,dg_a_moral,dg_a1_moral,dg_a2_moral,dg_a_chosen_moral,tg_c_moral,tg_a_moral,believe_real,observability,dg_a_chosen_transfer,dg_a_gen_transfer_ratio,dg_a_transfer_ratio,dg_a1_transfer_ratio,dg_a2_transfer_ratio,dg_a_chosen_transfer_ratio,tg_c_transfer_ratio,tg_a_return_ratio
1845,2023-08-25T23:41:00Z,2023-08-25T23:50:00Z,15,9,545,7,yes,private,20230825_7_yes_private,A1,0.5,0,0,NA,0.5,A2,0.5,NA,NA,NA,NA,NA,0.5,TRUE,1.1,31,Man,NA,Black or African American,NA,NA,49,NA,NA,NA,NA,No,0,NA,0,NA,0,NA,NA,NA,NA
1846,2023-08-25T23:42:00Z,2023-08-25T23:52:00Z,15,10,604,3,no,public,20230825_3_no_public,A,0.5,0.5,NA,NA,0,NA,0.5,0.5,1.5,0,0.75,0.75,0.75,TRUE,1.35,20,Woman,NA,Black or African American,0.5,90,NA,NA,90,91,90,Yes,1,0.5,1,1,NA,NA,1,1,1.5
1847,2023-08-25T23:42:00Z,2023-08-25T23:50:00Z,15,8,524,6,yes,public,20230825_6_yes_public,A1,0.5,0.25,0.25,NA,0.25,A1,0.5,0.5,1.5,0,0.75,0.75,1,TRUE,1.6,32,Man,NA,Asian or Asian American,NA,NA,74,NA,74,100,79,Yes,1,0.25,0.5,NA,0.5,NA,0.5,1,1.5
1848,2023-08-25T23:42:00Z,2023-08-25T23:50:00Z,15,8,537,6,yes,public,20230825_6_yes_public,C,0.5,NA,0.25,0.1,0,A1,0.5,0.5,1.5,NA,0.75,0.75,0.75,TRUE,1.35,20,Man,NA,White,NA,NA,100,45,100,100,100,No,1,0.25,NA,NA,0.5,0.2,0.5,1,1.5
1849,2023-08-25T23:43:00Z,2023-08-25T23:52:00Z,15,9,557,4,no,private,20230825_4_no_private,C,0.5,0.4,NA,NA,0,NA,0.5,0.25,0.75,NA,0.4,0.65,0.65,TRUE,1.25,31,Man,NA,White,0.4,78,NA,NA,78,49,83,No,0,0.4,0.8,0.8,NA,NA,0.8,0.5,1.6
1850,2023-08-25T23:43:00Z,2023-08-25T23:58:00Z,15,15,884,5,no,public,20230825_5_no_public,C,0.5,0.25,NA,NA,0,NA,0.5,0.25,0.75,NA,0.25,0.5,0.5,TRUE,1.1,46,Woman,NA,White,0.25,95,NA,NA,95,95,96,Yes,1,0.25,0.5,0.5,NA,NA,0.5,0.5,1
1851,2023-08-25T23:43:00Z,2023-08-25T23:51:00Z,15,8,465,7,yes,private,20230825_7_yes_private,C,0.5,NA,0,0,0,A2,0.5,0.5,1.5,NA,0,0,0,TRUE,0.6,45,Woman,NA,White,NA,NA,39,44,44,87,16,Yes,0,0,NA,NA,0,0,0,1,0
1852,2023-08-25T23:43:00Z,2023-08-25T23:59:00Z,15,16,912,8,yes,public,20230825_8_yes_public,A2,0.5,0.3,NA,0.3,0.2,A2,0.5,0.5,1.5,0,0.75,0.75,0.95,TRUE,1.55,22,Man,NA,"White,Hispanic/Latino/a/e",NA,NA,NA,70,70,100,80,Yes,1,0.3,0.6,NA,NA,0.6,0.6,1,1.5
1853,2023-08-25T23:43:00Z,2023-08-25T23:57:00Z,15,14,817,8,yes,public,20230825_8_yes_public,B,0.5,NA,0.25,0.3,0.55,NA,0.5,NA,NA,NA,NA,NA,0.55,TRUE,1.15,41,Woman,NA,White,NA,NA,64,71,NA,NA,NA,No,1,NA,NA,NA,0.5,0.6,NA,NA,NA
1854,2023-08-25T23:43:00Z,2023-08-25T23:59:00Z,15,16,984,8,yes,public,20230825_8_yes_public,C,0.5,NA,0.25,0.3,0,A2,0.5,0.5,1.5,NA,0.75,0.75,0.75,TRUE,1.35,33,Man,NA,White,NA,NA,58,93,93,71,78,Yes,1,0.3,NA,NA,0.5,0.6,0.6,1,1.5
1855,2023-08-25T23:43:00Z,2023-08-26T00:00:00Z,15,17,1071,9,yes,private,20230825_9_yes_private,A2,0.5,0.25,NA,0.25,0.25,A1,0.5,NA,NA,NA,NA,NA,0.25,TRUE,0.85,35,Woman,NA,White,NA,NA,NA,61,NA,NA,NA,Yes,0,NA,0.5,NA,NA,0.5,NA,NA,NA
1856,2023-08-25T23:44:00Z,2023-08-25T23:51:00Z,15,7,442,4,no,private,20230825_4_no_private,B,0.5,0.4,NA,NA,0.4,NA,0.5,NA,NA,NA,NA,NA,0.4,TRUE,1,27,Woman,NA,White,0.4,100,NA,NA,100,NA,NA,Yes,0,0.4,0.8,0.8,NA,NA,0.8,NA,NA
1857,2023-08-25T23:45:00Z,2023-08-25T23:54:00Z,15,9,520,6,no,private,20230825_6_no_private,A,0.5,0.25,NA,NA,0.25,NA,0.5,0.5,1.5,0,0.75,0.75,1,TRUE,1.6,37,Man,NA,White,0.25,89,NA,NA,89,72,96,Yes,0,0.25,0.5,0.5,NA,NA,0.5,1,1.5
1858,2023-08-25T23:45:00Z,2023-08-25T23:53:00Z,15,8,483,6,no,private,20230825_6_no_private,B,0.5,0.25,NA,NA,0.25,NA,0.5,NA,NA,NA,NA,NA,0.25,TRUE,0.85,28,Man,NA,Asian or Asian American,0.25,100,NA,NA,100,NA,NA,No,0,0.25,0.5,0.5,NA,NA,0.5,NA,NA
1859,2023-08-25T23:45:00Z,2023-08-26T00:01:00Z,15,16,920,8,no,private,20230825_8_no_private,C,0.5,0.25,NA,NA,0,NA,0.5,0.5,1.5,NA,0.75,0.75,0.75,TRUE,1.35,38,Man,NA,White,0.25,79,NA,NA,79,66,27,Yes,0,0.25,0.5,0.5,NA,NA,0.5,1,1.5
1860,2023-08-25T23:45:00Z,2023-08-25T23:59:00Z,15,14,822,10,yes,public,20230825_10_yes_public,A2,0.5,0.25,NA,0.25,0.25,A1,0.5,NA,NA,NA,NA,NA,0.25,TRUE,0.85,30,Woman,NA,White,NA,NA,NA,75,NA,NA,NA,Yes,1,NA,0.5,NA,NA,0.5,NA,NA,NA
1861,2023-08-25T23:46:00Z,2023-08-25T23:58:00Z,15,12,743,5,no,public,20230825_5_no_public,A,0.5,0.25,NA,NA,0.25,NA,0.5,0.25,0.75,0.25,0.25,0.5,0.75,TRUE,1.35,28,Woman,NA,Asian or Asian American,0.25,71,NA,NA,71,66,89,No,1,0.25,0.5,0.5,NA,NA,0.5,0.5,1
1862,2023-08-25T23:47:00Z,2023-08-25T23:55:00Z,15,8,529,5,no,public,20230825_5_no_public,B,0.5,0.25,NA,NA,0.25,NA,0.5,NA,NA,NA,NA,NA,0.25,TRUE,0.85,37,Woman,NA,Black or African American,0.25,100,NA,NA,100,NA,NA,Yes,1,0.25,0.5,0.5,NA,NA,0.5,NA,NA
1863,2023-08-25T23:47:00Z,2023-08-25T23:58:00Z,15,11,679,7,no,public,20230825_7_no_public,B,0.5,0.25,NA,NA,0.25,NA,0.5,NA,NA,NA,NA,NA,0.25,TRUE,0.85,54,Woman,NA,White,0.25,66,NA,NA,66,NA,NA,Yes,1,0.25,0.5,0.5,NA,NA,0.5,NA,NA
1864,2023-08-25T23:47:00Z,2023-08-26T00:13:00Z,15,26,1559,9,no,public,20230825_9_no_public,A,0.5,0.25,NA,NA,0.25,NA,0.5,0.25,0.75,0.25,0,0.75,1,TRUE,1.6,34,Woman,NA,Hispanic/Latino/a/e,0.25,84,NA,NA,84,58,9,Yes,1,0.25,0.5,0.5,NA,NA,0.5,0.5,0
1865,2023-08-25T23:47:00Z,2023-08-25T23:56:00Z,15,9,592,10,yes,public,20230825_10_yes_public,B,0.5,NA,0.25,0.25,0.5,NA,0.5,NA,NA,NA,NA,NA,0.5,TRUE,1.1,27,Woman,NA,White,NA,NA,87,86,NA,NA,NA,Yes,1,NA,NA,NA,0.5,0.5,NA,NA,NA
1866,2023-08-25T23:48:00Z,2023-08-25T23:55:00Z,15,7,436,6,no,private,20230825_6_no_private,C,0.5,0.25,NA,NA,0,NA,0.5,0.5,1.5,NA,0.75,0.75,0.75,TRUE,1.35,39,Woman,NA,White,0.25,100,NA,NA,100,100,100,No,0,0.25,0.5,0.5,NA,NA,0.5,1,1.5
1867,2023-08-25T23:48:00Z,2023-08-26T00:00:00Z,15,12,752,7,no,public,20230825_7_no_public,C,0.5,0.25,NA,NA,0,NA,0.5,0.4,1.2,NA,0.55,0.65,0.65,TRUE,1.25,40,Woman,NA,White,0.25,76,NA,NA,76,82,79,Yes,1,0.25,0.5,0.5,NA,NA,0.5,0.8,1.375
1868,2023-08-25T23:48:00Z,2023-08-25T23:58:00Z,15,10,622,8,no,private,20230825_8_no_private,A,0.5,0.25,NA,NA,0.25,NA,0.5,0.5,1.5,0,0.75,0.75,1,TRUE,1.6,23,Woman,NA,Asian or Asian American,0.25,86,NA,NA,86,100,79,No,0,0.25,0.5,0.5,NA,NA,0.5,1,1.5
1869,2023-08-25T23:48:00Z,2023-08-25T23:58:00Z,15,10,643,9,yes,private,20230825_9_yes_private,B,0.5,NA,0.5,0.25,0.75,NA,0.5,NA,NA,NA,NA,NA,0.75,TRUE,1.35,28,Man,NA,Asian or Asian American,NA,NA,100,100,NA,NA,NA,Yes,0,NA,NA,NA,1,0.5,NA,NA,NA
1870,2023-08-25T23:48:00Z,2023-08-26T00:00:00Z,15,12,722,10,yes,public,20230825_10_yes_public,A1,0.5,0.25,0.25,NA,0.25,A1,0.5,0.2,0.6,0.3,0.15,0.45,0.7,TRUE,1.3,22,Woman,NA,White,NA,NA,63,NA,63,39,49,Yes,1,0.25,0.5,NA,0.5,NA,0.5,0.4,0.75
1871,2023-08-25T23:48:00Z,2023-08-26T00:00:00Z,15,12,677,10,yes,public,20230825_10_yes_public,C,0.5,NA,0.25,0.25,0,A1,0.5,0.2,0.6,NA,0.15,0.45,0.45,TRUE,1.05,51,Woman,NA,White,NA,NA,85,87,85,85,86,Yes,1,0.25,NA,NA,0.5,0.5,0.5,0.4,0.75
1872,2023-08-25T23:49:00Z,2023-08-26T00:00:00Z,15,11,667,12,yes,public,20230825_12_yes_public,A1,0.5,0.25,0.25,NA,0.25,A1,0.5,0,0,0.5,NA,0,0.25,TRUE,0.85,25,Nonbinary person,NA,White,NA,NA,85,NA,85,11,50,Yes,1,0.25,0.5,NA,0.5,NA,0.5,0,NA
1873,2023-08-25T23:49:00Z,2023-08-26T00:00:00Z,15,11,643,12,yes,public,20230825_12_yes_public,C,0.5,NA,0.25,0,0,A1,0.5,0,0,NA,NA,0.5,0.5,TRUE,1.1,29,Man,NA,White,NA,NA,50,50,50,52,54,Yes,1,0.25,NA,NA,0.5,0,0.5,0,NA
1874,2023-08-25T23:50:00Z,2023-08-26T00:02:00Z,15,12,733,9,no,public,20230825_9_no_public,B,0.5,0.25,NA,NA,0.25,NA,0.5,NA,NA,NA,NA,NA,0.25,TRUE,0.85,41,Man,NA,White,0.25,100,NA,NA,100,NA,NA,Yes,1,0.25,0.5,0.5,NA,NA,0.5,NA,NA
1875,2023-08-25T23:50:00Z,2023-08-26T00:03:00Z,15,13,775,13,yes,private,20230825_13_yes_private,A1,0.5,0,0,NA,0.5,A2,0.5,NA,NA,NA,NA,NA,0.5,TRUE,1.1,27,Man,NA,White,NA,NA,17,NA,NA,NA,NA,Yes,0,NA,0,NA,0,NA,NA,NA,NA
1876,2023-08-25T23:50:00Z,2023-08-26T00:08:00Z,15,18,1089,14,yes,public,20230825_14_yes_public,A1,0.5,0.5,0.5,NA,0,A1,0.5,0.5,1.5,0,1.5,0,0,TRUE,0.6,21,Man,NA,Black or African American,NA,NA,82,NA,82,84,87,Yes,1,0.5,1,NA,1,NA,1,1,3
1877,2023-08-25T23:51:00Z,2023-08-25T23:59:00Z,15,8,485,7,no,public,20230825_7_no_public,A,0.5,0.25,NA,NA,0.25,NA,0.5,0.4,1.2,0.1,0.55,0.65,0.9,TRUE,1.5,41,Woman,NA,White,0.25,100,NA,NA,100,100,100,Yes,1,0.25,0.5,0.5,NA,NA,0.5,0.8,1.375
1878,2023-08-25T23:51:00Z,2023-08-26T00:15:00Z,15,24,1432,9,no,public,20230825_9_no_public,C,0.5,0.25,NA,NA,0,NA,0.5,0.25,0.75,NA,0,0.25,0.25,TRUE,0.85,41,Man,NA,Other,0.25,73,NA,NA,73,45,36,Yes,1,0.25,0.5,0.5,NA,NA,0.5,0.5,0
1879,2023-08-25T23:51:00Z,2023-08-26T00:02:00Z,15,11,686,12,yes,public,20230825_12_yes_public,B,0.5,NA,0.25,0,0.25,NA,0.5,NA,NA,NA,NA,NA,0.25,TRUE,0.85,36,Man,NA,White,NA,NA,73,27,NA,NA,NA,Yes,1,NA,NA,NA,0.5,0,NA,NA,NA
1880,2023-08-25T23:51:00Z,2023-08-26T00:11:00Z,15,20,1250,13,no,private,20230825_13_no_private,B,0.5,0.1,NA,NA,0.1,NA,0.5,NA,NA,NA,NA,NA,0.1,TRUE,0.7,33,Woman,NA,Hispanic/Latino/a/e,0.1,28,NA,NA,28,NA,NA,No,0,0.1,0.2,0.2,NA,NA,0.2,NA,NA
1881,2023-08-25T23:52:00Z,2023-08-25T23:58:00Z,15,6,352,8,no,private,20230825_8_no_private,B,0.5,0.25,NA,NA,0.25,NA,0.5,NA,NA,NA,NA,NA,0.25,TRUE,0.85,35,Man,NA,White,0.25,72,NA,NA,72,NA,NA,Yes,0,0.25,0.5,0.5,NA,NA,0.5,NA,NA
1882,2023-08-25T23:52:00Z,2023-08-26T00:08:00Z,15,16,944,15,yes,private,20230825_15_yes_private,A2,0.5,0.05,NA,0.05,0.45,A1,0.5,NA,NA,NA,NA,NA,0.45,TRUE,1.05,36,Man,NA,Black or African American,NA,NA,NA,81,NA,NA,NA,No,0,NA,0.1,NA,NA,0.1,NA,NA,NA
1883,2023-08-25T23:52:00Z,2023-08-26T00:27:00Z,15,35,2076,16,no,public,20230825_16_no_public,B,0.5,0.5,NA,NA,0.5,NA,0.5,NA,NA,NA,NA,NA,0.5,TRUE,1.1,43,Woman,NA,White,0.5,90,NA,NA,90,NA,NA,Yes,1,0.5,1,1,NA,NA,1,NA,NA
1884,2023-08-25T23:53:00Z,2023-08-26T00:01:00Z,15,8,491,10,no,private,20230825_10_no_private,A,0.5,0,NA,NA,0.5,NA,0.5,0,0,0.5,NA,0,0.5,TRUE,1.1,48,Nonbinary person,NA,White,0,14,NA,NA,14,3,100,No,0,0,0,0,NA,NA,0,0,NA
1885,2023-08-25T23:53:00Z,2023-08-25T23:59:00Z,15,6,389,10,no,private,20230825_10_no_private,B,0.5,0,NA,NA,0,NA,0.5,NA,NA,NA,NA,NA,0,TRUE,0.6,44,Woman,NA,White,0,0,NA,NA,0,NA,NA,No,0,0,0,0,NA,NA,0,NA,NA
1886,2023-08-25T23:53:00Z,2023-08-26T00:03:00Z,15,10,631,10,no,private,20230825_10_no_private,C,0.5,0,NA,NA,0,NA,0.5,0,0,NA,NA,0.5,0.5,TRUE,1.1,22,Man,NA,Hispanic/Latino/a/e,0,29,NA,NA,29,62,50,Yes,0,0,0,0,NA,NA,0,0,NA
1887,2023-08-25T23:53:00Z,2023-08-26T00:10:00Z,15,17,983,14,yes,public,20230825_14_yes_public,C,0.5,NA,0.5,0.25,0,A1,0.5,0.5,1.5,NA,1.5,1.5,1.5,TRUE,2.1,28,Woman,NA,White,NA,NA,100,73,100,76,100,Yes,1,0.5,NA,NA,1,0.5,1,1,3
1888,2023-08-25T23:53:00Z,2023-08-26T00:27:00Z,15,34,2001,17,no,private,20230825_17_no_private,A,0.5,0,NA,NA,0.5,NA,0.5,0,0,0.5,NA,0,0.5,TRUE,1.1,33,Woman,NA,White,0,30,NA,NA,30,28,26,No,0,0,0,0,NA,NA,0,0,NA
1889,2023-08-25T23:54:00Z,2023-08-26T00:05:00Z,15,11,664,13,yes,private,20230825_13_yes_private,C,0.5,NA,0,0.1,0,A2,0.5,0.5,1.5,NA,0.75,0.75,0.75,TRUE,1.35,50,Woman,NA,Indigenous American or Alaskan Native,NA,NA,34,58,58,64,80,No,0,0.1,NA,NA,0,0.2,0.2,1,1.5
1890,2023-08-25T23:54:00Z,2023-08-26T00:07:00Z,15,13,782,14,yes,public,20230825_14_yes_public,B,0.5,NA,0.5,0.25,0.75,NA,0.5,NA,NA,NA,NA,NA,0.75,TRUE,1.35,46,Man,NA,Asian or Asian American,NA,NA,100,100,NA,NA,NA,No,1,NA,NA,NA,1,0.5,NA,NA,NA
1891,2023-08-25T23:54:00Z,2023-08-26T00:19:00Z,15,25,1476,16,yes,public,20230825_16_yes_public,A2,0.5,0.2,NA,0.2,0.3,A2,0.5,0.5,1.5,0,0.75,0.75,1.05,TRUE,1.65,66,Woman,NA,White,NA,NA,NA,58,58,89,90,No,1,0.2,0.4,NA,NA,0.4,0.4,1,1.5
1892,2023-08-25T23:54:00Z,2023-08-26T00:15:00Z,15,21,1235,16,yes,public,20230825_16_yes_public,B,0.5,NA,0.2,0.2,0.4,NA,0.5,NA,NA,NA,NA,NA,0.4,TRUE,1,29,Man,NA,White,NA,NA,80,81,NA,NA,NA,No,1,NA,NA,NA,0.4,0.4,NA,NA,NA
1893,2023-08-25T23:55:00Z,2023-08-26T00:13:00Z,15,18,1047,11,no,public,20230825_11_no_public,A,0.5,0.25,NA,NA,0.25,NA,0.5,0.5,1.5,0,0,1.5,1.75,TRUE,2.35,43,Woman,NA,Black or African American,0.25,99,NA,NA,99,100,29,No,1,0.25,0.5,0.5,NA,NA,0.5,1,0
1894,2023-08-25T23:55:00Z,2023-08-26T00:10:00Z,15,15,922,11,no,public,20230825_11_no_public,B,0.5,0.25,NA,NA,0.25,NA,0.5,NA,NA,NA,NA,NA,0.25,TRUE,0.85,28,Woman,NA,Hispanic/Latino/a/e,0.25,50,NA,NA,50,NA,NA,Yes,1,0.25,0.5,0.5,NA,NA,0.5,NA,NA
1895,2023-08-25T23:56:00Z,2023-08-26T00:14:00Z,15,18,1075,13,no,private,20230825_13_no_private,A,0.5,0.1,NA,NA,0.4,NA,0.5,0.5,1.5,0,0.5,1,1.4,TRUE,2,30,Man,NA,"White,Hispanic/Latino/a/e",0.1,51,NA,NA,51,58,65,No,0,0.1,0.2,0.2,NA,NA,0.2,1,1
1896,2023-08-25T23:56:00Z,2023-08-26T00:04:00Z,15,8,457,13,yes,private,20230825_13_yes_private,A2,0.5,0.1,NA,0.1,0.4,A2,0.5,0.5,1.5,0,0.75,0.75,1.15,TRUE,1.75,24,Woman,NA,White,NA,NA,NA,50,50,50,50,No,0,0.1,0.2,NA,NA,0.2,0.2,1,1.5
1897,2023-08-25T23:57:00Z,2023-08-26T00:06:00Z,15,9,554,14,yes,public,20230825_14_yes_public,A2,0.5,0.25,NA,0.25,0.25,A1,0.5,NA,NA,NA,NA,NA,0.25,TRUE,0.85,33,Man,NA,White,NA,NA,NA,100,NA,NA,NA,Yes,1,NA,0.5,NA,NA,0.5,NA,NA,NA
1898,2023-08-25T23:57:00Z,2023-08-26T00:09:00Z,15,12,734,15,yes,private,20230825_15_yes_private,A1,0.5,0.25,0.25,NA,0.25,A1,0.5,0.15,0.45,0.35,0.1,0.35,0.6,TRUE,1.2,49,Woman,NA,White,NA,NA,100,NA,100,43,100,Yes,0,0.25,0.5,NA,0.5,NA,0.5,0.3,0.666666667
1899,2023-08-25T23:57:00Z,2023-08-26T00:09:00Z,15,12,671,15,yes,private,20230825_15_yes_private,C,0.5,NA,0.25,0.05,0,A1,0.5,0.15,0.45,NA,0.1,0.45,0.45,TRUE,1.05,27,Woman,NA,White,NA,NA,100,0,100,64,14,Yes,0,0.25,NA,NA,0.5,0.1,0.5,0.3,0.666666667
1900,2023-08-25T23:57:00Z,2023-08-26T00:17:00Z,15,20,1193,17,yes,private,20230825_17_yes_private,B,0.5,NA,0.17,0.25,0.42,NA,0.5,NA,NA,NA,NA,NA,0.42,TRUE,1.02,22,Man,NA,Hispanic/Latino/a/e,NA,NA,79,81,NA,NA,NA,Yes,0,NA,NA,NA,0.34,0.5,NA,NA,NA
1901,2023-08-25T23:58:00Z,2023-08-26T00:12:00Z,15,14,802,11,no,public,20230825_11_no_public,C,0.5,0.25,NA,NA,0,NA,0.5,0.5,1.5,NA,0,0,0,TRUE,0.6,29,Woman,NA,White,0.25,50,NA,NA,50,50,50,Yes,1,0.25,0.5,0.5,NA,NA,0.5,1,0
1902,2023-08-25T23:58:00Z,2023-08-26T00:08:00Z,15,10,568,15,yes,private,20230825_15_yes_private,B,0.5,NA,0.25,0.05,0.3,NA,0.5,NA,NA,NA,NA,NA,0.3,TRUE,0.9,28,Man,NA,"White,Hispanic/Latino/a/e",NA,NA,49,48,NA,NA,NA,Yes,0,NA,NA,NA,0.5,0.1,NA,NA,NA
1903,2023-08-25T23:59:00Z,2023-08-26T00:14:00Z,15,15,848,16,yes,public,20230825_16_yes_public,A1,0.5,0.2,0.2,NA,0.3,A2,0.5,NA,NA,NA,NA,NA,0.3,TRUE,0.9,30,Woman,NA,Black or African American,NA,NA,62,NA,NA,NA,NA,Yes,1,NA,0.4,NA,0.4,NA,NA,NA,NA
1904,2023-08-25T23:59:00Z,2023-08-26T00:15:00Z,15,16,1000,16,yes,public,20230825_16_yes_public,C,0.5,NA,0.2,0.2,0,A2,0.5,0.5,1.5,NA,0.75,0.75,0.75,TRUE,1.35,54,Man,NA,White,NA,NA,68,69,69,100,61,No,1,0.2,NA,NA,0.4,0.4,0.4,1,1.5
1905,2023-08-25T23:59:00Z,2023-08-26T00:16:00Z,15,17,1016,17,yes,private,20230825_17_yes_private,A1,0.5,0.17,0.17,NA,0.33,A2,0.5,NA,NA,NA,NA,NA,0.33,TRUE,0.93,36,Man,NA,Asian or Asian American,NA,NA,79,NA,NA,NA,NA,No,0,NA,0.34,NA,0.34,NA,NA,NA,NA
1906,2023-08-26T00:01:00Z,2023-08-26T00:19:00Z,15,18,1078,17,yes,private,20230826_17_yes_private,A2,0.5,0.25,NA,0.25,0.25,A2,0.5,0.5,1.5,0,0.75,0.75,1,TRUE,1.6,42,Woman,NA,White,NA,NA,NA,62,62,72,70,Yes,0,0.25,0.5,NA,NA,0.5,0.5,1,1.5
1907,2023-08-26T00:02:00Z,2023-08-26T00:11:00Z,15,9,561,14,no,public,20230826_14_no_public,B,0.5,0.25,NA,NA,0.25,NA,0.5,NA,NA,NA,NA,NA,0.25,TRUE,0.85,60,Woman,NA,White,0.25,54,NA,NA,54,NA,NA,Yes,1,0.25,0.5,0.5,NA,NA,0.5,NA,NA
1908,2023-08-26T00:03:00Z,2023-08-26T00:11:00Z,15,8,482,14,no,public,20230826_14_no_public,A,0.5,0.25,NA,NA,0.25,NA,0.5,0.5,1.5,0,0.75,0.75,1,TRUE,1.6,35,Man,NA,Asian or Asian American,0.25,63,NA,NA,63,97,64,No,1,0.25,0.5,0.5,NA,NA,0.5,1,1.5
1909,2023-08-26T00:03:00Z,2023-08-26T00:19:00Z,15,16,976,18,yes,public,20230826_18_yes_public,C,0.5,NA,0.5,0.1,0,A1,0.5,0.5,1.5,NA,0.75,0.75,0.75,TRUE,1.35,60,Woman,NA,Asian or Asian American,NA,NA,100,61,100,100,80,Yes,1,0.5,NA,NA,1,0.2,1,1,1.5
1910,2023-08-26T00:04:00Z,2023-08-26T00:19:00Z,15,15,899,17,yes,private,20230826_17_yes_private,C,0.5,NA,0.17,0.25,0,A2,0.5,0.5,1.5,NA,0.75,0.75,0.75,TRUE,1.35,54,Woman,NA,White,NA,NA,41,94,94,100,100,Yes,0,0.25,NA,NA,0.34,0.5,0.5,1,1.5
1911,2023-08-26T00:04:00Z,2023-08-26T00:18:00Z,15,14,837,18,yes,public,20230826_18_yes_public,A1,0.5,0.5,0.5,NA,0,A1,0.5,0.5,1.5,0,0.75,0.75,0.75,TRUE,1.35,22,Man,NA,Asian or Asian American,NA,NA,100,NA,100,100,100,Yes,1,0.5,1,NA,1,NA,1,1,1.5
1912,2023-08-26T00:05:00Z,2023-08-26T00:13:00Z,15,8,497,13,no,private,20230826_13_no_private,C,0.5,0.1,NA,NA,0,NA,0.5,0.5,1.5,NA,0.5,0.5,0.5,TRUE,1.1,26,Man,NA,White,0.1,61,NA,NA,61,100,73,Yes,0,0.1,0.2,0.2,NA,NA,0.2,1,1
1913,2023-08-26T00:05:00Z,2023-08-26T00:16:00Z,15,11,648,18,yes,public,20230826_18_yes_public,B,0.5,NA,0.5,0.1,0.6,NA,0.5,NA,NA,NA,NA,NA,0.6,TRUE,1.2,42,Woman,NA,White,NA,NA,100,64,NA,NA,NA,No,1,NA,NA,NA,1,0.2,NA,NA,NA
1914,2023-08-26T00:05:00Z,2023-08-26T00:24:00Z,15,19,1097,19,yes,private,20230826_19_yes_private,C,0.5,NA,0.3,0.4,0,A2,0.5,0.2,0.6,NA,0.3,0.6,0.6,TRUE,1.2,42,Woman,NA,White,NA,NA,79,62,62,66,68,Yes,0,0.4,NA,NA,0.6,0.8,0.8,0.4,1.5
1915,2023-08-26T00:06:00Z,2023-08-26T00:29:00Z,15,23,1347,19,yes,private,20230826_19_yes_private,B,0.5,NA,0.3,0.4,0.7,NA,0.5,NA,NA,NA,NA,NA,0.7,TRUE,1.3,42,Woman,NA,Asian or Asian American,NA,NA,92,97,NA,NA,NA,No,0,NA,NA,NA,0.6,0.8,NA,NA,NA
1916,2023-08-26T00:07:00Z,2023-08-26T00:17:00Z,15,10,637,15,no,private,20230826_15_no_private,B,0.5,0.25,NA,NA,0.25,NA,0.5,NA,NA,NA,NA,NA,0.25,TRUE,0.85,22,Man,NA,White,0.25,68,NA,NA,68,NA,NA,Yes,0,0.25,0.5,0.5,NA,NA,0.5,NA,NA
1917,2023-08-26T00:07:00Z,2023-08-26T00:21:00Z,15,14,821,15,no,private,20230826_15_no_private,C,0.5,0.25,NA,NA,0,NA,0.5,0.5,1.5,NA,0.75,0.75,0.75,TRUE,1.35,32,Man,NA,White,0.25,50,NA,NA,50,100,50,Yes,0,0.25,0.5,0.5,NA,NA,0.5,1,1.5
1918,2023-08-26T00:07:00Z,2023-08-26T00:30:00Z,15,23,1414,16,no,public,20230826_16_no_public,C,0.5,0.5,NA,NA,0,NA,0.5,0.5,1.5,NA,1.5,1.5,1.5,TRUE,2.1,54,Woman,NA,White,0.5,100,NA,NA,100,100,100,No,1,0.5,1,1,NA,NA,1,1,3
1919,2023-08-26T00:09:00Z,2023-08-26T00:20:00Z,15,11,655,15,no,private,20230826_15_no_private,A,0.5,0.25,NA,NA,0.25,NA,0.5,0.5,1.5,0,0.75,0.75,1,TRUE,1.6,63,Man,NA,White,0.25,100,NA,NA,100,100,100,Yes,0,0.25,0.5,0.5,NA,NA,0.5,1,1.5
1920,2023-08-26T00:09:00Z,2023-08-26T00:23:00Z,15,14,817,19,yes,private,20230826_19_yes_private,A2,0.5,0.4,NA,0.4,0.1,A2,0.5,0.2,0.6,0.3,0.3,0.3,0.4,TRUE,1,44,Woman,NA,Hispanic/Latino/a/e,NA,NA,NA,60,60,50,66,Yes,0,0.4,0.8,NA,NA,0.8,0.8,0.4,1.5
1921,2023-08-26T00:10:00Z,2023-08-26T00:16:00Z,15,6,375,18,yes,public,20230826_18_yes_public,A2,0.5,0.1,NA,0.1,0.4,A1,0.5,NA,NA,NA,NA,NA,0.4,TRUE,1,38,Woman,NA,White,NA,NA,NA,42,NA,NA,NA,Yes,1,NA,0.2,NA,NA,0.2,NA,NA,NA
